"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"econ-dyn-taxrate"
"12/13/2025 19:03:36:273 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","mu","sigma","taxrate","efficiency","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","wealth_fraction_top [wealth] of turtles 0.1","wealth_fraction_bottom [wealth] of turtles 0.5","wealth_fraction_mid40 [wealth] of turtles","tail_exponent","immobility_top20","long_term_growth_factor"
"21","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7654201150688875","0.6981859191580292","0.06418193237033278","0.2376321484716383","1.024721446149889","0.705","1.0059827239010273"
"18","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7887733616394379","0.7305148175074141","0.059352986006408856","0.21013219648617718","1.0027027712181376","0.72","1.008653228536177"
"23","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7936457576220559","0.7330108000418936","0.05510563524736625","0.21188356471073902","0.9644207341609659","0.765","1.0075869240199282"
"22","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8797408897723782","0.8592143366391644","0.04438766563015669","0.09639799773067959","1.4820002984806617","0.535","1.0198077030228372"
"26","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7392896405570981","0.6556910424695925","0.07422157837591575","0.2700873791544916","1.2289616720587488","0.715","1.0189798813087614"
"25","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.849764627705146","0.8141316202759694","0.04565904456602851","0.1402093351580034","1.0931983820449698","0.665","1.0125634694721946"
"27","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7971739648314895","0.7440848576500686","0.061231289577863356","0.19468385277206815","1.0538721943764564","0.66","1.0092769527931496"
"28","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8237988606264997","0.7806679603981295","0.05214505306620996","0.1671869865356603","0.9344505010629967","0.74","1.0094194851929774"
"31","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8101225281497646","0.7630630256011847","0.05885752610373896","0.17807944829507877","1.0920096016896865","0.74","1.0117488934522683"
"33","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8136466362384083","0.7682112283681461","0.05278090814444075","0.179007863487412","0.8947320575425816","0.71","1.008073108881048"
"34","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7619999903494419","0.6904369723755726","0.06316287703057766","0.24640015059385004","0.9669031311906916","0.73","1.0094118508087213"
"29","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8006472419173429","0.7471540245431676","0.05984113081691552","0.19300484463991682","1.0543741309255257","0.695","1.0084942668216943"
"32","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.828011934994332","0.7887889909373625","0.05175514266657591","0.15945586639606096","0.9587768283890653","0.73","1.0098113186580597"
"30","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8495086929892164","0.813003369163954","0.04296676793988148","0.1440298628961653","0.8742847032623651","0.705","1.0105944580736588"
"35","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8488373855912914","0.8211162858773766","0.04636352338992516","0.1325201907326985","0.8489362694472194","0.7","1.0091075177511952"
"36","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8093402657261719","0.7565479720111387","0.05459520047119687","0.18885682751766458","1.0529206394100208","0.735","1.0106493943402841"
"38","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8371897236864039","0.7997728567559772","0.044629496483608214","0.15559764676041493","0.8178521444196512","0.71","1.0086133183041164"
"42","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8397388972051896","0.8036874336985564","0.04675350424585018","0.14955906205559266","0.9029378766576514","0.69","1.0097605099074731"
"37","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7662667513816339","0.695651422564071","0.06266343171214407","0.24168514572378552","1.07369439162983","0.725","1.0059735777730137"
"43","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8408898800002638","0.8041292176758665","0.046220876762888885","0.14964990556124524","0.8928023116854455","0.7","1.0098936966514909"
"40","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7776578172199238","0.7088488999367017","0.0592940038358987","0.23185709622740064","1.050986556112506","0.755","1.006298302058371"
"45","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7767218893909724","0.714926148960303","0.06521092471764585","0.2198629263220519","1.087212328399104","0.7","1.0069125050172694"
"39","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7818868086520103","0.720587536705798","0.061290636121091396","0.21812182717310946","1.0908211354596677","0.74","1.0077663057281172"
"41","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7708986345110602","0.7043453258107303","0.06229682898643864","0.23335784520283137","1.0821454378339481","0.725","1.0087331509492194"
"44","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7853183073221419","0.7204833963246945","0.06228494796263436","0.2172316557126714","1.2243958160517152","0.675","1.0082726565667681"
"46","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8725539671644917","0.8358550851689095","0.03510965622368745","0.12903525860740309","1.147446161428603","0.7","1.0102957468685605"
"48","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8261805264277307","0.7754100168057927","0.04855547125387453","0.17603451194033326","1.0041560033875372","0.735","1.0084793399360628"
"47","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8418533195340208","0.8002036531953556","0.04566234305305411","0.15413400375158934","0.9909664213122833","0.71","1.007415319262627"
"49","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8108715189269418","0.7657511390234994","0.05606205428014256","0.1781868066963583","0.9424001531914029","0.69","1.0075955338277267"
"50","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.9166384678654869","0.9007017811491802","0.02690958278002297","0.07238863607079458","0.9123619939819393","0.7","1.0144940593397063"
"53","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8097886859006049","0.7607687557067523","0.05461438920119534","0.18461685509205167","1.0183465934499998","0.76","1.0070233457298232"
"51","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8056948673834241","0.7505658848204168","0.05536046064270927","0.1940736545368734","1.0715634660867048","0.675","1.0091169630545807"
"52","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8370338000866784","0.7970452993284931","0.05108154149329547","0.15187315917821145","1.1529208064538132","0.705","1.0164512746400107"
"54","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7556822681141995","0.6792550591596209","0.06391374170992867","0.2568311991304511","1.0791925764619168","0.78","1.0051342994587076"
"55","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8149029112511366","0.7597160104396826","0.052475721392301514","0.1878082681680159","1.1802847284414189","0.695","1.0090953346699185"
"57","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7461639872741253","0.6622876193153114","0.0659728871977624","0.27173949348692517","1.1585979747574657","0.78","1.0045341760951885"
"56","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8794794959959471","0.8541406231292081","0.036930294250817695","0.10892908261997439","0.906787585651639","0.715","1.0092124207145163"
"59","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8090567254577927","0.7625847314751235","0.05450581831533371","0.1829094502095414","0.8794065408513366","0.72","1.0110358634355272"
"60","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7881938610246384","0.7381952939333457","0.06536562873833741","0.19643907732831692","0.9519381193572538","0.675","1.0062127530540146"
"58","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7798925404926444","0.7087443973246265","0.057620872951908396","0.23363472972346397","1.0624149456589846","0.745","1.0049784360603717"
"61","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8129037855133832","0.7690669151701288","0.05351036243691806","0.17742272239295306","0.8825553035206353","0.72","1.0068310355196974"
"62","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8031327249182172","0.7550445223585829","0.05756055296469048","0.18739492467672683","0.9532858971932087","0.68","1.00960469368975"
"65","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7675393957560352","0.6997521336389355","0.06239437206149744","0.23785349429956668","0.9887878280240229","0.72","1.0082410050399988"
"63","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7691995044483841","0.7043158873844858","0.06417890562678578","0.23150520698873064","1.0735632141401472","0.75","1.007446473546169"
"67","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7852989947630968","0.7345965992917922","0.06385911226722006","0.2015442884409886","0.9385254222259096","0.695","1.006919423063203"
"64","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8393901979099094","0.7952112186280366","0.04620073071377275","0.1585880506581907","1.0441977135842502","0.71","1.007330210638852"
"70","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7839034612433058","0.7248463547479229","0.06305003080210962","0.21210361444996778","1.1520337041812252","0.68","1.0095680461849326"
"69","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7664784432615792","0.6961322908873913","0.06709939538331074","0.2367683137292988","1.1539708794934158","0.735","1.006595742426087"
"66","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7909692976051896","0.730833720993706","0.059176856177519846","0.20998942282877564","1.115208678732072","0.68","1.0061862377575803"
"71","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8489034961301429","0.8091538787581615","0.041700079093003564","0.14914604214883426","0.9386940390740144","0.74","1.0105322426628807"
"68","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7962734132408849","0.7387928873323468","0.05797072377387555","0.20323638889377832","1.0613386891011694","0.705","1.009127519995484"
"72","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8193428375038583","0.7694850076134894","0.05391348372816762","0.17660150865834448","1.114641232392428","0.725","1.007653632675047"
"73","0.01","0.25","0.005","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7836431273788904","0.724167866026532","0.05778728286501681","0.21804485110845076","0.9914568065193766","0.725","1.0076716108993324"
