"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"econ-dyn-efficiency"
"12/13/2025 19:53:46:632 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","mu","sigma","taxrate","efficiency","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","wealth_fraction_top [wealth] of turtles 0.1","wealth_fraction_bottom [wealth] of turtles 0.5","wealth_fraction_mid40 [wealth] of turtles","tail_exponent","immobility_top20","long_term_growth_factor"
"45","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6830159264817095","0.5986211969316055","0.09995628767410662","0.3014225153942866","1.2920221626693795","0.675","1.005136692037717"
"46","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6945818957865151","0.6217591228472358","0.09606659992780074","0.28217427722496297","1.1481418891726196","0.695","1.0034654826578995"
"47","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6936207383455422","0.6088543392429983","0.0909761813272244","0.30016947942977684","1.2094106443869128","0.69","1.001966325338817"
"48","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7171285543966279","0.6476948383967803","0.09099484790939917","0.2613103136938199","1.2431695539405099","0.655","1.0030181515959262"
"53","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7256396597266199","0.6659445726745367","0.0910247948114142","0.2430306325140483","1.2343672455345633","0.675","1.0034065465490791"
"52","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8097229709773637","0.7690843104040535","0.06400840538906548","0.1669072842068812","1.158517593476876","0.65","1.0064043427313196"
"49","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6991285095282433","0.6170428688579273","0.09124946089478375","0.2917076702472897","1.2483041121720415","0.73","0.9997532513953511"
"58","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7059170494063176","0.6313306295783352","0.09143438460290411","0.27723498581876094","1.1619441968717397","0.695","1.0019104891423374"
"54","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7117748870910916","0.6350896645962091","0.08598395299150632","0.2789263824122848","1.1532270083370264","0.705","1.0028330819200229"
"56","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6667047829647443","0.5725831336745578","0.1020114370152061","0.3254054293102353","1.353084785795006","0.695","1.000157731091014"
"57","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7327896027406404","0.6589454905113321","0.08168690648219759","0.2593676030064706","1.2571526429974322","0.69","1.0022452862028348"
"51","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.690158464880837","0.6018835912050096","0.09331638081332329","0.30480002798166644","1.2795437885799","0.72","1.0012091083887522"
"50","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7165977394858793","0.6453363478501878","0.08680655774046317","0.2678570944093495","1.0143355309494575","0.68","0.99989957541368"
"55","0.01","0.25","0.015","0.55","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7054982975018476","0.6300839777886673","0.09459041678312168","0.2753256054282103","1.3348781599852453","0.705","1.0020799913442195"
